time,Velocity_1,Velocity_2,Velocity_3,Velocity_4,Velocity_5,Velocity_6,Velocity_7,Velocity_8,Velocity_9,Velocity_10,Velocity_11,Velocity_12,Velocity_13,Velocity_14,Velocity_15,Velocity_16,Velocity_17,Velocity_18,Velocity_19,Velocity_20,Velocity_21,Velocity_22,Velocity_23,Velocity_24,Velocity_25
1.18E+01,1.44,0.127,-0.217106201,1.156159721,0.009252215,0.470638667,2.43,1.2210644,1.278419434,0.434,0.611523061,0.471058392,0.313612757,2.51,0.063010697,0.828088861,0.395,0.201,-0.736823405,1.204638756,0.286,0.366240721,0.145,1.561384385,0.361164706
1.18E+01,2.102435997,-0.271476381,0.278807011,0.232,1.144830953,1.122117273,3.111993908,0.36650146,1.59519961,1.298602573,0.050669916,1,-0.197402934,2.48,1.842672893,0.244,0.366,0.215,-0.267904589,0.399529697,-0.33806112,0.303313116,0.165,0.996254669,0.402
1.18E+01,1.292159924,0.863304865,0.123,0.224,0.798,0.282,2.181635998,0.247,0.785,0.432,0.986828444,1.646565965,0.315,1.9112636,1.379660212,0.263,1.058438253,0.946679753,0.255872981,0.393,1.284616684,0.688,0.167971059,0.606,0.365
1.18E+01,1.53,0.304792538,0.823365823,1.141887173,-0.113476845,-0.444669673,2.29,0.673364902,0.772,0.086429459,2.050682764,0.459142968,1.053358601,2.41,0.789409916,0.205724941,1.229014608,0.282,-0.803421979,0.396,-0.088731004,0.177441217,0.694085757,0.585295519,-0.073716627
1.18E+01,1.453572796,0.915,0.0979,0.493,0.762,0.31,1.42200225,0.023056797,0.903769238,-0.495556448,1.41,1.05,0.103809718,3.123076862,0.287443704,0.777019415,-0.184181975,0.272,0.394094542,-0.293014293,-0.11297959,0.681,0.244628056,0.866173063,0.945731334
1.18E+01,2.420272417,0.704775735,0.680477213,-0.099456011,0.07072408,0.311,3.295561139,1.151227263,0.747,-0.481203203,0.938,1.05,0.284,1.455104038,0.924505214,0.229,0.015667443,0.648056489,-0.268478561,-0.420542208,0.399,0.176045661,0.830767777,0.553,0.04560364
1.18E+01,0.744491529,0.666,1.049627561,0.43,0.472,0.406028571,2.32,-0.260921421,0.377067611,0.371,0.675371647,1.364553498,0.061723627,2.35,1.005495669,0.216,0.394,0.204225074,0.122,0.336075755,1.153067543,0.626,0.817789812,-0.381983322,1.27155122
1.18E+01,1.752116541,1.63481343,-0.306843909,0.913909829,0.14688567,0.950425612,3.068454505,0.252,0.726,0.946942023,2.930604316,1.198265187,0.327,2.518185784,0.177182187,0.258,-0.306767178,-0.403560652,-0.46663206,0.437,0.391121942,0.608,-0.067255547,0.251867537,0.136607024
1.19E+01,2.406083243,-0.330925244,0.863025394,-0.214277221,0.996118907,-0.538250433,2.159242898,0.276,1.677215517,0.339,1.972885457,0.130744318,0.346,2.745571957,1.401807853,-0.011001325,0.29,0.237,0.0612,0.445,-0.053599478,1.090474215,-0.199402945,-0.051832768,0.097969667
1.19E+01,1.5,0.4153901,-0.320133295,0.38,0.638413046,1.231094672,1.762036226,-0.198776365,1.298525205,0.832107679,2.251629761,1.356499098,-0.255970644,2.0796212,1.240598113,-0.256939901,0.283990236,0.656363259,1.044607036,0.361665333,0.553,0.56,0.32,-0.015496073,0.960905647
1.19E+01,1.51,1.021910211,0.663491245,1.144823296,0.589,-0.22641197,2.155197666,1.375147214,-0.06220908,-0.034907915,3.237857577,1.11,0.365,2.33,0.796766075,0.690414698,0.475,0.862582394,-0.399591912,-0.478810624,0.826504212,0.732836771,-0.040626212,0.438,1.141862605
1.19E+01,2.422099694,-0.281276813,0.186,1.171590837,0.907191482,0.204,1.980571345,0.061574246,0.696,0.334,2.386910462,1.17,1.292905703,2.34,0.934,0.129000366,1.293858668,0.674099871,-0.047131734,0.35958228,0.769734412,-0.007636586,0.696618426,0.347,0.412
1.19E+01,1.56,0.18720366,0.24,-0.015865576,0.717,0.198,2.03033392,1.095938665,1.609786685,0.317,2.722954496,1.18,-0.328108446,2.34,0.3635713,0.183,-0.537710701,-0.633455005,-0.490248098,0.218,0.634,0.465,0.036507579,0.29,0.41
1.19E+01,1.59,-0.363918263,0.541609822,-0.439715155,0.031313743,1.09326273,2.68760688,0.609762846,0.132603303,0.295,3.145957169,0.780885941,-0.344514791,1.431400576,0.958,0.034210469,0.874762859,0.642204511,-0.025890597,1.137305519,0.682,-0.41047021,0.798772625,0.298,1.153048991
1.19E+01,1.63,0.393,-0.110602066,-0.385584109,0.864,0.978237551,3.205078717,0.276,-0.028348853,-0.696850132,2.196661887,1.973720686,0.344,1.723497078,0.669836898,0.477550096,-0.126499439,0.189,0.169,-0.698212717,0.278,-0.131926692,0.227,0.131532447,0.325706186
1.19E+01,1.66,1.223390284,-0.383979209,0.996906708,0.044614985,0.97894612,1.532134137,0.245,0.906479312,0.518921465,3.011968438,1.13,-0.604068898,1.818967404,1,0.248,1.352712107,-0.656421616,0.108,0.519333767,0.265,0.038699549,-0.313622934,0.985838353,-0.297064026
1.19E+01,1.935806939,0.977347676,-0.036955252,0.948720241,0.914,0.243,2.388782658,-0.288682269,0.024823798,0.264,1.812960521,1.199103123,0.285,2.41,0.998,0.5499339,0.39,-0.30557052,0.0853,0.352187759,-0.114948471,0.527180597,0.215,0.893134965,-0.225273635
1.19E+01,1.59,-0.539757589,0.271,0.703735855,-0.083867606,-0.726180651,3.160101403,0.738270561,1.482063902,0.880314928,2.610614858,1.1,0.481046083,2.244102476,0.034837907,0.238,0.671488195,0.172,0.518862037,0.465772671,0.412464031,1.142385853,-0.546342328,0.710678926,0.04781015
1.20E+01,2.153253987,1.331751621,-0.413896207,-0.744141273,0.919,-0.306918879,2.45214534,0.667003062,0.769,0.263,2.310849612,1.09,0.356138974,3.00340609,0.996,1.246207551,0.390341446,-0.555757576,0.846895803,-0.367913183,0.743204608,0.490539339,-0.336008364,0.517594362,0.462
1.20E+01,1.887585038,0.481,0.26,0.216,0.217092823,0.259,2.43,-0.304392501,-0.090323655,-0.075017064,2.865540388,1.282349883,0.832239959,2.662407858,1.02,1.038691663,-0.097697279,0.25,0.0991,0.724446688,1.135234911,0.313,0.194,-0.277523162,0.589
1.20E+01,1.65,-0.166970786,0.497705624,1.097119359,0.732863033,0.254,2.41,0.29,0.993068147,-0.547732684,1.147666844,1.200241096,0.19,2.377093586,1.04,-0.11324399,1.060966097,-0.289796553,0.638737936,0.770896315,0.616778929,-0.244575225,0.155,1.391092975,0.502605828
1.20E+01,2.045678453,-0.121309504,0.670105142,0.221,0.532,0.254,1.474276532,0.635,1.548566707,0.378,2.14,1.494650506,0.226482637,3.404479038,0.983774565,0.44898849,0.188685998,0.253,0.654091915,0.193,0.058951312,0.871932413,-0.685208717,1.388344797,-0.404937422
1.20E+01,1.668969599,0.71,0.232,0.514613422,0.444,0.716110825,2.923999222,0.198712871,0.731,0.32,2.13,1.25,0.303559811,3.141786015,1.04,1.160644046,1.106336455,0.79132141,0.114,0.189,0.343026921,0.272,-0.801591035,6.440356206,-0.232354838
1.20E+01,0.643779033,1.647273055,1.031979993,0.238,0.087105837,1.221443769,3.0744665,0.692,1.024792836,1.02530352,2.1,0.87526805,0.267,1.475777536,1.07,1.055294851,0.494292033,0.054357465,0.138889958,0.182,-0.679300692,0.490581474,-0.29630536,13.2,-0.450895332
1.20E+01,2.51527945,1.45886427,-0.318217406,0.936081949,0.031948366,0.276,2.42,0.629,0.355310423,0.31,2.06,0.340398759,0.501151449,2.115726543,1.08,0.681951192,0.560234733,0.231,0.162,0.196125793,0.158,0.183,-0.553691085,26.50506442,0.82133454
1.20E+01,1.87,0.649,-0.483066212,0.964635684,-0.241764602,0.27,2.43,0.580222133,0.052925094,1.276055602,2.02,1.346742693,0.108,1.462126895,1.08,0.500335702,-0.189476334,0.419923494,0.709981156,1.196385156,-0.197428552,-0.647843225,-0.228179335,13.4,0.348015147
1.20E+01,1.216710379,0.861865978,0.0834,0.117572682,0.294,-0.330984577,1.619607288,0.476779888,-0.247129927,-0.155080744,1.99,1.23,0.999688103,3.215640638,0.556014145,0.768306887,0.362,0.391239371,0.954153706,-0.526192288,-0.710063286,0.487799933,-0.775854575,10.6,1.059838133
1.20E+01,1.959803773,0.003430546,-0.885747703,0.28,-0.624424841,0.26,3.321446593,0.362334198,0.696,0.368,1.001765229,1.24,0.122,2.28,1.499379963,0.246,0.342,0.011021756,0.188,0.545613409,0.100714036,0.862026181,-0.328453864,4.69,-0.680944045
1.21E+01,2.677052428,1.092205058,-0.212745631,0.265,1.352340178,0.26,2.414271247,0.457,0.693,0.761645795,1.94,1.552425002,-0.816576395,2.27,1.387013246,4.12,0.763977625,-0.108227732,0.455130166,0.686047106,0.192182448,0.408623866,0.743952589,3.245951275,0.254
1.21E+01,2.46,-0.237846528,0.3,1.224463733,0.273319991,0.271,2.215156423,1.338104466,1.106948842,0.6056605,1.92,1.25,0.0286,1.479330299,0.096039995,1.28,0.473,1.112219382,0.163,0.402341737,-0.471905593,0.24374392,0.181,2.998717634,0.216
1.21E+01,3.323860179,1.119739478,0.472536502,0.985304598,-0.127182642,0.591881175,2.068977137,0.366,0.686,0.846390244,1.718265937,1.552652107,0.059013792,2.033394319,0.226020409,0.376,0.10609933,0.192,0.182,-0.162137433,-0.190996027,-0.49811629,0.199,1.758237723,0.445255121
1.21E+01,2.6,0.257,1.243883987,0.44,1.352251943,0.603627916,2.840603824,0.180045893,0.476488867,0.416,1.691029122,0.668195113,0.105,1.617747943,1.276423533,0.332326653,0.946202625,0.261,-0.438917137,-0.626022321,0.594171452,1.175613707,0.057290501,1.550046926,0.647455429
1.21E+01,3.498655576,0.226,0.395,0.479021375,0.655,-0.179223931,2.42,-0.423093021,1.01668147,0.453689397,1.89,0.38164087,-0.043686169,1.478845348,1.421114498,0.408,0.435,0.522780105,0.215,0.344,-0.489448207,0.192,0.698131725,2.306897283,0.617282497
1.21E+01,2.58,0.173,0.709777544,-0.556699985,0.485583777,0.338,1.631486455,-0.203244438,0.761335933,0.315059769,1.418528408,1.24,0.116,2.677988854,0.190116238,0.001400151,-0.386744289,0.893747338,0.209,1.261089486,0.301,0.235,0.385048859,2.21,0.351
1.21E+01,2.803355016,0.161,0.467848173,0.19036208,0.783,0.353,3.043955807,-0.629244471,0.463,0.432,1.806695361,0.450990602,0.208,2.3,2.027191589,0.427,0.370560315,0.037425843,-0.058600475,1.239741708,-0.715097115,-0.20025241,-0.017668663,2.27,0.349
1.21E+01,1.856825942,-0.576838249,0.422,1.116098581,0.556,0.379,2.65107577,0.386493394,0.451,1.353166168,1.123445165,1.411176002,1.207840861,2.338929676,2.13100034,-0.05653041,1.486643743,0.327,0.181,0.810816427,0.823769373,0.42555848,0.342,2.274327268,0.354
1.21E+01,2.948249569,-0.063165689,0.442,0.198,0.746,-0.026738758,2.06796432,0.613570327,0.44,0.342,1.206192815,2.156574939,0.059366781,2.34,1.14,0.454,0.478971497,1.098580923,-0.214690128,0.402,-0.647685946,0.14,0.368,1.819196267,1.247415952
1.21E+01,2.737690366,0.484620648,-0.11915053,0.215,0.685435686,0.291,2.37,0.449887788,0.43,0.668088702,2.02205308,0.72446261,0.118100919,2.26,1.14,0.084527492,1.257675026,-0.272224478,-0.69501989,0.955395679,0.572233939,0.145,0.766180591,2.44,0.594135208
1.22E+01,1.777570864,0.262,1.180629855,0.339864726,0.338772425,1.067331554,2.38,0.0994,0.408,-0.089956382,2.812922195,1.231636775,-0.370211357,1.444600566,1.14,1.198683223,0.717577432,0.319,-0.783521764,0.975218178,0.284,0.182,0.157,2.5,-0.520324458
1.22E+01,2.6,0.284,-0.310970562,0.213,0.394,0.24,1.834424818,-0.810967141,0.517819526,0.326227366,1.240875376,0.465743782,0.71893808,2.29,2.090848225,0.583,0.250915776,0.31,1.006606117,1.166375498,0.193814016,0.975970734,0.00421543,2.56,-0.112064011
1.22E+01,2.59,-0.58902535,1.216204151,0.203,0.333,0.585298801,1.988031906,0.122,0.306383961,-0.599434623,1.526363736,1.19,0.57216488,2.193320294,1.520064058,0.35653108,0.664,-0.29892512,0.332860774,-0.466619903,0.159,0.30846339,0.264230754,2.62,0.559
1.22E+01,2.58,0.666935396,0.492,0.797195877,0.403670023,0.297,2.28677645,-0.158205695,0.359,-0.38095982,1.242992713,1.16,0.135,1.360042917,1.13,0.569,-0.157435836,0.302415682,0.654801503,0.177,0.206,0.601589429,0.348841546,2.68,1.017090128
1.22E+01,2.874973925,0.671362378,1.14498315,0.215,0.286,0.422,2.39,0.2,0.287496187,0.271,0.973447977,0.869010849,0.142,1.293295638,1.725667457,0.915569828,0.775,0.285,0.24753699,0.33470612,0.183,0.207,0.444859396,3.330830265,-0.277187311
1.22E+01,1.953112597,1.311073452,-0.451981989,0.249683884,-0.222956922,0.482109679,3.091816377,-0.701657257,-0.114443493,-0.531788405,1.531777815,1.14,-0.2982437,1.562360022,1.13,0.517,1.81,0.9809924,1.01770134,0.241452435,0.694203617,0.208218971,0.249,2.66,1.044301663
1.22E+01,3.223135805,1.13904979,0.080637306,1.437310831,0.73218478,-0.064312326,2.557698186,0.360318709,0.563594799,0.281,1.71,0.82359978,-0.684787431,1.859347159,1.90778436,0.411,1.96624511,0.353,1.046820847,0.153245461,0.22,0.951430475,0.200743999,1.700905845,0.521938285
1.22E+01,2.6,0.639897353,0.797782735,1.340159179,0.549,0.630573661,2.869095672,-0.3324654,1.053847114,-0.237055239,1.7,6.62,-0.66662136,3.15481064,0.474941061,0.451,1.21,-0.598730895,-0.546414791,0.257,-0.630954776,1.076933015,0.277,2.146991779,0.378
1.22E+01,3.470530486,-0.072171312,-0.40709786,0.507778415,-0.046700252,0.389,2.586001145,-0.120854817,-0.650123205,-0.332715842,1.71,11.73277032,0.133439094,2.345201301,1.13,0.525,1.179602611,0.925485868,0.202979836,-0.180883063,0.251,0.543937515,0.297,1.467599275,0.499587116
1.22E+01,2.844609966,0.727933136,-0.24534395,0.407,0.659924912,0.650298488,1.668271088,0.364,0.119132353,-0.477462746,1.154543647,17.16093645,0.257,1.45282981,1.12,0.96116643,1.31,0.097101208,0.265164577,0.474083832,0.634165817,0.185,0.238044753,1.457693955,0.284
1.23E+01,2.59,0.422,1.204591603,0.306,1.493541558,0.270642192,2.39,0.678648557,0.28,0.32,1.73,29.35030011,0.209,0.437889032,0.961535582,0.658,0.288144481,0.423,0.202,1.172538552,0.792848868,0.173,0.951388444,1.359895756,1.091537559
1.23E+01,3.114357858,1.358432433,0.557,0.027745207,0.062075359,0.703486354,2.374125774,0.534368514,0.296,-0.601043038,1.006633058,20.59905547,-0.400115402,1.18,1.12,-0.160299526,1.985131663,0.374,0.193,0.62981339,1.180178068,0.475245953,1.22124553,2.388471635,0.193
1.23E+01,2.938902377,0.315,-0.208036687,0.129477863,0.689,1.070565641,2.4,0.109551357,0.726799536,-0.625412925,1.71,15.15359694,0.19,0.429372981,1.12,0.298275566,1.07,-0.621862966,-0.677162529,0.323,-0.70613674,0.405,1.096483938,1.89,0.15
1.23E+01,2.137532009,0.266,0.573,0.262,0.629,-0.245430655,2.172484375,0.253,0.37,0.646264274,1.891798236,14.6,-0.241658345,1.936979248,1.12,0.970058571,1.102037042,0.24795588,-0.156067889,-0.545512327,0.191,0.903,1.158689433,1.79,0.926864041
1.23E+01,3.251163199,0.217,1.407061522,0.3,0.546,0.372,2.680591557,0.268,0.314531538,1.001182947,0.652225763,13.9727523,-0.427987541,0.898067107,1.476565224,-0.039525737,0.124409612,0.524690215,0.131,-0.323263809,-0.534737363,1.157698301,0.31,1.272275554,0.020609824
1.23E+01,2.020960899,1.035721535,0.574,0.307540746,0.133982849,1.14260408,3.193746364,-0.196106153,0.47,1.257467374,2.029267174,13.70938066,-0.769804592,0.737492512,0.401727702,1.210842486,1.53057733,0.368326289,-0.145686285,0.457957864,0.458099976,0.788785102,1.044840325,1.31434403,0.355493372
1.23E+01,2.833408673,0.299720405,1.054527558,0.474,0.411,-0.151417724,1.772705418,-0.214742772,1.223239678,0.789672799,1.58,13.7,-0.161396504,1.28,2.057547128,-0.144212744,0.345,1.019633191,0.092216146,0.7,0.403,1.394232258,1.043583636,1.116645095,0.420000406
1.23E+01,2.551298977,-0.52768644,0.660415102,1.343057224,0.367,-0.514107408,2.39813789,0.138,-0.402123332,1.15225841,0.964671595,12.97587377,-0.105859724,0.971,1.8,0.512,0.369,0.633473908,0.193,1.438022244,0.39440178,0.918944814,0.326,1.35,0.717445656
1.23E+01,2.6,0.01884458,0.888276282,0.434075242,0.612811414,-0.2537627,2.41,0.125,0.046028054,0.273,1.55,10.05495409,-0.34949427,1.806564448,2.309947513,-0.393968472,0.837639479,1.428487752,0.25,0.419,-0.650541082,0.898,0.302,1.530050796,0.560735543
1.23E+01,3.035442842,0.715828682,0.327,0.258,0.356,1.35622768,2.41,0.160464967,-0.335954563,0.889087347,1.55,6.84198505,0.349,0.955,1.61,1.365301808,0.373,-0.180841277,0.419215733,0.770477021,-0.689426222,-0.140407268,1.113515855,1.17,0.334495957
1.24E+01,2.58,1.08231596,0.259,0.606083661,0.388,1.376967866,3.24988686,-0.836546889,0.891886833,0.272,1.55,7.481686739,-0.129221752,1.124997628,1.894413248,0.29730532,0.297,0.006064258,0.105189177,0.518,1.157886422,0.854,1.142036372,1.08,0.018519588
1.24E+01,3.113178323,1.040930358,0.155692681,0.239,0.439,0.441,2.466262809,0.44937444,0.792426997,1.250325804,1.186673332,7.402276402,1.094506753,1.676485623,2.79,0.393164885,0.289,0.306,-0.706292042,0.485,-0.417298682,0.793,0.423073833,0.410682997,0.736768167
1.24E+01,3.41962355,-0.227561278,0.703401214,-0.185384358,0.503,0.666300465,2.41,-0.310891505,-0.027035877,1.151938658,0.71802804,7.273053986,0.802711438,1.393741384,3.394671176,1.198416985,0.297,0.327,-0.469391399,0.772213421,0.465339272,1.393200959,-0.714788286,0.294292085,-0.111942171
1.24E+01,2.59,0.294,0.146164858,1.009296235,0.575,0.534350161,1.993931857,0.404793334,1.09361469,0.268,0.994414816,6.79,0.788808529,1.286003689,2.096005418,0.197384367,0.245,-0.174193375,0.215,-0.316921713,0.198,0.724,0.710944717,1.101743308,-0.290824876
1.24E+01,2.541050614,0.206,0.925465653,0.7602387,-0.117040791,-0.594164188,2.408660253,0.188,0.413,0.552681616,1.201586226,5.85,0.303,0.861165369,2.750967954,1.117648814,0.342,-0.609187185,-0.290484067,0.131978178,0.34,0.094172444,0.381739205,0.812,0.746428455
1.24E+01,3.509350172,0.174,-0.515887697,0.268,-0.1039916,-0.507181091,2.41,-0.536467085,0.271156744,0.22,1.137830852,5.210446852,0.334,0.950330136,2.16,-0.136805807,0.761315676,0.219,0.224,0.058996135,0.249,1.637735131,1.20090291,1.192682208,0.274
1.24E+01,2.6,0.132,0.247,-0.442432797,0.016757401,-0.097026133,3.027310856,0.223,0.39180532,-0.445490873,0.614598052,4.532515467,0.325,0.687166282,2.2,0.404,0.804720561,0.767420181,0.228,1.232504574,-0.204726371,-0.003357698,-0.563030199,0.695613663,0.34052805
1.24E+01,1.665635406,0.02418421,0.236,0.60534445,0.596007716,1.078069424,1.739601627,0.241,0.096286725,0.3,1.48,5.2,0.277445935,0.613409971,2.234781562,0.378,1.194999551,0.570522058,0.109912149,1.346240786,0.161,0.210784794,0.442903091,0.276338971,-0.638876623
1.24E+01,2.540119144,0.107,0.278,-0.41300108,0.207364109,0.603137285,2.42,0.244,0.334,0.935932921,1.46,4.351975284,0.4395855,1.46,1.433363838,0.404,0.70178555,0.22,0.222,0.466,0.17,0.224504323,0.407,0.411231291,0.373
1.24E+01,2.135681998,0.167013722,0.726182468,0.260816232,0.273,0.222855369,3.302510039,-0.750786162,0.365,-0.429540974,1.44,4.96,0.301,1.45,2.092668571,1.287022844,0.353749791,0.247,0.592764746,0.520677108,1.007303009,-0.230990906,-0.505628209,1.095531926,0.388
1.25E+01,2.570800378,0.143367994,-0.295382248,0.089,0.115241731,0.223,3.259276719,1.165812341,0.369,0.277,1.43,5.207202533,-0.561170583,2.147108336,2.493065014,0.376168932,0.633834344,1.190400733,0.206,1.297728756,0.87763544,0.504,0.839069901,0.723,1.236099188
1.25E+01,2.555885534,-0.303515529,0.171,0.0747,0.367485455,-0.086986804,2.42,-0.313810656,0.012611269,0.277,1.189533916,4.594989728,0.282,1.47,2.066198975,-0.25410699,1.418265678,0.224,0.034753285,0.882255695,0.384655879,1.340767837,0.508,0.252989225,1.348456978
1.25E+01,2.09794266,0.0808,0.775237985,0.466357602,0.392,0.412236484,2.43,-0.273549548,-0.464899268,-0.137146175,2.404760416,4.62,0.242,0.568758952,2.04,1.01395235,0.541,0.21,0.165,0.356645899,-0.734718305,0.46,0.543,-0.108809666,0.854338585
1.25E+01,2.64,-0.365457196,0.553654834,0.0748,0.46,0.991781064,2.445166628,0.198,0.053980797,0.259,1.44,4.51,0.321410071,1.54,2.03,0.556091684,-0.178499982,0.215,-0.018535997,-0.097690159,-0.599029024,0.469,0.040521003,-0.130876898,-0.485949536
1.25E+01,2.732946634,0.43797251,0.513324723,0.009286353,0.668824215,0.825513944,2.4,0.177,0.78490085,0.24,1.002214175,4.4,0.560902078,1.46,2.03,1.43930319,0.501,1.135492823,0.168,0.355,0.111,1.311872963,0.550542023,0.315387462,0.391
1.25E+01,2.66,0.900077844,0.535378223,-0.139768882,0.459,1.036461902,2.219562083,-0.425166466,0.314,-0.675837721,0.577884033,4.29,0.515757727,0.781379243,2.03,0.345430795,0.536,0.31746682,0.185,1.315688026,0.195,0.308114036,0.147,1.072944442,0.118149055
1.25E+01,1.87856825,-0.221830426,0.107812816,0.104,0.13557665,0.974705822,2.24,-0.808326115,1.13730616,0.223,1.017203115,4.19,0.476761113,2.205909373,2.556782276,0.597,1.465420351,0.596258165,1.034053968,1.214057028,-0.435216696,0.560790008,0.181,1.995126864,0.27692073
1.25E+01,2.67,0.879580229,0.208,0.319699291,-0.029343049,0.208,2.601223018,0.275651064,-0.316032159,0.560795464,1.44,4.943252073,1.064037276,1.84,1.213950173,-0.195251192,1.430987481,0.184,0.194,0.279,0.283387289,-0.291715271,1.036360761,1.318554618,1.007929193
1.25E+01,2.59233823,-0.74569465,0.26,0.878302688,0.301,0.228,1.99,1.136292557,0.413342751,0.39440541,1.41,3.376620064,0.159,1.81,2.617519035,0.614,0.489,0.222,0.945047041,1.1585029,-0.638336863,1.208463189,1.035514612,1.16,0.885890908
1.25E+01,1.987937629,-0.126092969,0.307,0.163,-0.132185482,-0.251418947,1.94,0.58219253,-0.590082366,-0.567109057,1.436216093,4.266779739,0.766371382,1.89,2.058689172,0.604,0.097984274,-0.36539405,0.163,1.10316093,0.186,0.335,-0.343538904,1.23,-0.559145726
1.26E+01,2.69,0.0944,0.309,0.674899752,-0.326076466,0.402613188,1.419446458,0.143,-0.239875902,0.11540705,1.983131509,4.375962654,0.679817005,1.459632974,2.05,0.62,1.310138139,0.147672885,0.155,0.975104621,-0.569518355,-0.54805938,-0.385774945,1.151385716,0.413638945
1.26E+01,2.869605331,0.14,-0.597149473,0.309299813,-0.238336508,0.091540227,2.023357551,0.827656856,-0.57973897,0.337008644,1.34,3.71,1.311880472,1.82,2.01,0.647,1.417808214,0.545985307,-0.108683857,0.19,0.206,0.356,0.91343279,2.229423642,0.698965746
1.26E+01,2.71,-0.330769557,0.304533254,0.150547146,1.170448427,0.211,1.93,0.803709463,0.606940034,0.26,1.34,3.34684305,0.637506915,1.81,1.98,1.588612928,0.402,0.216,0.868835611,0.035406671,-0.265200769,-0.147404468,0.198,1.35281945,-0.364926521
1.26E+01,2.447985025,0.247253797,0.105,0.57041941,1.19229427,-0.060508346,2.16671532,-0.312392035,0.637507772,0.785968029,1.824586835,3.54,0.0944,1.79,2.135134556,1.471119592,0.655803706,0.212,-0.175084771,-0.680088703,-0.14169478,0.846221337,-0.076956246,0.653284003,-0.229367364
1.26E+01,1.818804133,-0.483714789,0.106,0.137,0.186259204,0.204,1.92,0.237,0.564296365,-0.699140329,0.571413188,3.827959421,0.137,1.299882384,1.93,1.340603148,0.952514835,0.396680658,0.090323414,1.13129415,0.704784202,-0.315378863,-0.208234918,2.137992376,0.112125145
1.26E+01,3.289450138,0.251,-0.62179787,0.982547718,0.315,0.695175094,2.131965451,-0.403217193,-0.316948,0.249,1.274671792,3.565107666,0.836184925,0.757069627,1.592770636,0.549,0.405268748,-0.305460216,0.163,-0.31380808,0.167,0.422080457,0.221930704,1.884528821,0.266
1.26E+01,2.73,0.815958989,0.173149142,0.553211577,0.296,0.637312235,1.91,-0.487768664,0.389,0.893267053,2.165779919,3.49,0.194,1.86,1.192606485,-0.444708131,0.372,0.322871881,0.168,0.252,-0.1345538,0.271444744,-0.61831925,1.516370832,0.275
1.26E+01,2.74,-0.179321942,0.738340827,0.146,0.260300824,0.365546673,1.312329167,0.165,0.810732694,1.217531155,1.4,3.207356033,-0.362604059,1.958578833,1.051152636,0.004720917,0.332848478,0.452015999,-0.568259162,0.285,0.714993472,0.32,0.182,0.924710232,0.288
1.26E+01,2.74,0.221,-0.306118513,0.261387565,0.336,1.145023551,1.630041122,-0.705669571,0.810286384,0.229,1.028144683,3.33,0.507490004,2.372197168,2.465591626,0.373507075,0.438080695,-0.505230095,-0.541564316,0.557741245,-0.132815504,0.573261701,0.159,1.9,0.150195614
1.26E+01,1.798909761,-0.291058869,-0.70803556,0.951220301,-0.364561149,1.224033929,1.5051456,0.101,-0.222916291,0.224,1.20663785,2.798592003,0.143,1.83,1.89,-0.424880398,0.906728914,-0.282223494,0.915665678,0.289,-0.276796304,0.023535048,-0.318613649,1.069692091,-0.489733139
1.27E+01,1.8702434,0.88306645,0.983335057,0.135,0.933869598,0.265,1.833956026,0.0953,1.216227507,1.185836442,0.492973103,3.17,0.045,1.79,2.825161687,0.566225879,0.860879503,0.255,0.213815553,1.01921866,0.142460256,0.365,0.815199183,2.872344314,-0.153806436
1.27E+01,2.75,1.372527099,0.0217,-0.758603676,1.015302946,0.794166278,1.069719477,0.104,0.741585807,-0.065805925,0.50512047,3.521525435,0.007452646,1.373233057,2.884662599,0.690917915,0.294,-0.725407064,-0.051453134,-0.323500287,0.153,0.255,0.139,1.651557563,1.110434386
1.27E+01,3.321557825,0.451,0.444142417,0.128,1.017753084,-0.13091743,1.565368391,-0.041121073,-0.23893409,0.204,0.794187041,3.622266304,-0.445219345,1.74,1.93,1.178614503,0.547905014,-0.093583252,1.083565078,0.218161043,0.709475138,0.314,0.121,1.592594539,0.39025317
1.27E+01,2.77,1.353640842,0.779873818,0.777009407,0.099350272,0.870263033,2.132834495,-0.173167597,0.755561133,0.205,2.091393752,3.268753094,0.659695072,0.90327703,1.85,0.288,0.377727568,0.253,0.940222089,0.198,-0.333863378,-0.245588589,0.980173137,1.845001199,0.291
1.27E+01,3.274134515,0.734231319,-0.504299199,-0.204099564,0.327,-0.428396872,2.331671853,0.241880583,-0.514989657,0.760636751,0.326465362,3.567981479,0.258,1.289200663,1.957187467,0.470454785,-0.391070993,-0.606402872,0.163,0.968052961,0.155569952,-0.431396715,0.0982,2.133016331,0.29
1.27E+01,2.78,0.909763979,0.004371221,0.661505836,0.457103327,-0.217569857,1.83,0.625284692,0.324,-0.158178107,0.357001107,2.85,0.950120937,1.804463877,1.56945856,0.352410648,-0.080924273,0.317204416,0.16,0.231,0.16,-0.05106267,-0.73338451,1.706300491,0.402256653
1.27E+01,2.466452213,0.219441137,0.132,0.494251699,-0.478349682,-0.284537015,1.297380009,-0.476526487,0.364,0.219,1.052130011,2.8,-0.397383867,1.73,1.84,-0.322875456,0.590841124,0.261,0.586846022,-0.711634529,0.178,-0.485621778,0.151,0.952575328,0.3
